time,percent sheltering,percent wearing masks,infected,        exposed,recovered,infected with mask,susceptible with mask,        infected symptomatic,infected asymptomatic,new infected,percent asymptomatic,day,daily newly infected,total infected
257,258,0.2,0.4,3,0,1,1,189,0,3,0,4,10,0.0,4.0
258,259,0.2,0.4,3,0,1,1,189,0,3,0,4,10,0.0,4.0
259,260,0.2,0.4,3,0,1,1,189,0,3,0,4,10,0.0,4.0
260,261,0.2,0.4,3,1,1,1,189,0,3,0,4,10,0.0,4.0
261,262,0.2,0.4,3,1,1,1,189,0,3,0,4,10,0.0,4.0
262,263,0.2,0.4,3,1,1,1,189,0,3,0,4,10,0.0,4.0
263,264,0.2,0.4,3,1,1,1,189,0,3,0,4,11,0.0,4.0
264,265,0.2,0.4,3,1,1,1,189,0,3,0,4,11,0.0,4.0
265,266,0.2,0.4,3,1,1,1,189,0,3,0,4,11,0.0,4.0
266,267,0.2,0.4,3,1,1,1,189,0,3,0,4,11,0.0,4.0
267,268,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
268,269,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
269,270,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
270,271,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
271,272,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
272,273,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
273,274,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
274,275,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
275,276,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
276,277,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
277,278,0.2,0.4,3,2,1,1,189,0,3,0,4,11,0.0,4.0
278,279,0.2,0.4,3,3,1,1,189,0,3,0,4,11,0.0,4.0
279,280,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
280,281,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
281,282,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
282,283,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
283,284,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
284,285,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
285,286,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
286,287,0.2,0.4,3,4,1,1,189,0,3,0,4,11,0.0,4.0
287,288,0.2,0.4,3,5,1,1,189,0,3,0,4,12,0.0,4.0
288,289,0.2,0.4,3,5,1,1,189,0,3,0,4,12,0.0,4.0
289,290,0.2,0.4,3,5,1,1,189,0,3,0,4,12,0.0,4.0
290,291,0.2,0.4,3,5,1,1,189,0,3,0,4,12,0.0,4.0
291,292,0.2,0.4,3,5,1,1,189,0,3,0,4,12,0.0,4.0
292,293,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
293,294,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
294,295,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
295,296,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
296,297,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
297,298,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
298,299,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
299,300,0.2,0.4,3,6,1,1,189,0,3,0,4,12,0.0,4.0
300,301,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
301,302,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
302,303,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
303,304,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
304,305,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
305,306,0.2,0.4,3,7,1,1,189,0,3,0,4,12,0.0,4.0
306,307,0.2,0.4,3,8,1,1,189,0,3,0,4,12,0.0,4.0
307,308,0.2,0.4,3,9,1,1,189,0,3,0,4,12,0.0,4.0
308,309,0.2,0.4,3,9,1,1,189,0,3,0,4,12,0.0,4.0
309,310,0.2,0.4,3,10,1,1,189,0,3,0,4,12,0.0,4.0
310,311,0.2,0.4,3,10,1,1,189,0,3,0,4,12,0.0,4.0
311,312,0.2,0.4,3,10,1,1,189,0,3,0,4,13,0.0,4.0
312,313,0.2,0.4,3,11,1,1,188,0,3,0,4,13,0.0,4.0
313,314,0.2,0.4,3,11,1,1,188,0,3,0,4,13,0.0,4.0
314,315,0.2,0.4,3,11,1,1,188,0,3,0,4,13,0.0,4.0
315,316,0.2,0.4,3,11,1,1,188,0,3,0,4,13,0.0,4.0
316,317,0.2,0.4,3,13,1,1,188,0,3,0,4,13,0.0,4.0
317,318,0.2,0.4,3,13,1,1,188,0,3,0,4,13,0.0,4.0
318,319,0.2,0.4,3,14,1,1,188,0,3,0,4,13,0.0,4.0
319,320,0.2,0.4,3,14,1,1,188,0,3,0,4,13,0.0,4.0
320,321,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
321,322,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
322,323,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
323,324,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
324,325,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
325,326,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
326,327,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
327,328,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
328,329,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
329,330,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
330,331,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
331,332,0.2,0.4,3,15,1,1,188,0,3,0,4,13,0.0,4.0
332,333,0.2,0.4,3,16,1,1,188,0,3,0,4,13,0.0,4.0
333,334,0.2,0.4,3,16,1,1,188,0,3,0,4,13,0.0,4.0
334,335,0.2,0.4,3,16,1,1,188,0,3,0,4,13,0.0,4.0
335,336,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
336,337,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
337,338,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
338,339,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
339,340,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
340,341,0.2,0.4,3,16,1,1,188,0,3,0,4,14,0.0,4.0
341,342,0.2,0.4,3,17,1,1,188,0,3,0,4,14,0.0,4.0
342,343,0.2,0.4,3,17,1,1,188,0,3,0,4,14,0.0,4.0
343,344,0.2,0.4,3,17,1,1,188,0,3,0,4,14,0.0,4.0
344,345,0.2,0.4,3,18,1,1,188,0,3,0,4,14,0.0,4.0
